train_acc,train_loss,val_acc,val_loss
0.06787368421052634,4.1705594,0.10360000000000001,3.8036568
0.15208421052631577,3.5388901,0.1844,3.2850382
0.23703157894736843,3.0440814,0.2456,3.069278
0.3044421052631579,2.7030432,0.31,2.68053
0.35237894736842107,2.4518714,0.3432,2.5356674
0.3882736842105263,2.2810645,0.352,2.4582717
0.4215368421052632,2.134849,0.3588,2.4497402
0.4463789473684211,2.025334,0.4224,2.1890476
0.46781052631578945,1.9320102,0.41279999999999994,2.243166
0.4839789473684211,1.8514849,0.4431999999999999,2.0402591
0.5020842105263158,1.7770255,0.4592,2.0097055
0.5195578947368421,1.7166314,0.46840000000000004,1.9355569
0.5329894736842106,1.6542256,0.47239999999999993,1.9586241
0.5470736842105264,1.602978,0.47600000000000003,1.9663426
0.5581473684210526,1.5490183,0.506,1.8435888
0.5700421052631579,1.5026835,0.5288,1.8087006
0.5805263157894737,1.4665599,0.5168,1.760085
0.5894315789473684,1.4328775,0.518,1.818512
0.5952842105263157,1.398041,0.5272000000000001,1.7110177
0.6049894736842105,1.3622695,0.532,1.7284677
0.6117052631578948,1.3348011,0.518,1.7776523
0.6201473684210527,1.3035414,0.5548000000000001,1.654779
0.6270315789473685,1.2765985,0.5475999999999999,1.6886296
0.6344,1.2500911,0.544,1.6748216
0.6392,1.230808,0.5604,1.6488967
0.6451999999999999,1.2012088,0.5576000000000001,1.6489327
0.6533263157894738,1.1704922,0.556,1.6192416
0.6574105263157894,1.1541992,0.574,1.6037468
0.6641052631578948,1.1347256,0.5608,1.6119308
0.6674947368421051,1.1152391,0.572,1.6173824
0.6734315789473684,1.0922793,0.5816,1.6247189
0.678757894736842,1.0727813,0.5824,1.5669601
0.6810526315789474,1.0562865,0.5760000000000001,1.5562459
0.6886947368421052,1.0361742,0.5844,1.5246413
0.6964210526315789,1.0113193,0.5808,1.581077
0.6977052631578947,1.0072472,0.5868,1.5751985
0.7034526315789472,0.9840164,0.5932,1.5521791
0.7074736842105263,0.97386384,0.5732,1.671721
0.7140842105263158,0.94822997,0.6028000000000001,1.5383325
0.7170105263157893,0.9313321,0.5932,1.5546805
0.7198105263157895,0.9163485,0.5892000000000001,1.5309987
0.727978947368421,0.89652216,0.596,1.5437465
0.7305684210526316,0.88268596,0.5967999999999999,1.5317258
0.7329473684210526,0.8733177,0.5892000000000001,1.6101241
0.7351157894736843,0.8622867,0.5840000000000001,1.6571242
0.7445263157894736,0.8340954,0.6212,1.4948429
0.746778947368421,0.8252517,0.6136,1.5510037
0.7502526315789474,0.8156298,0.6068,1.5729467
0.749642105263158,0.8026655,0.6048,1.5595595
0.7577263157894736,0.7850252,0.6103999999999999,1.5565387
0.7593473684210528,0.77443516,0.6024,1.6297944
0.764021052631579,0.7605214,0.606,1.5718751
0.766357894736842,0.7524276,0.6044,1.5448425
0.7716,0.7318151,0.6092,1.5590994
0.7769052631578947,0.71723956,0.614,1.5961055
0.780021052631579,0.70625925,0.6115999999999999,1.6084361
0.7795157894736843,0.7055632,0.6276,1.5426651
0.785157894736842,0.6885294,0.6152,1.5463691
0.7890105263157894,0.6689565,0.6192,1.6109152
0.7935789473684212,0.66058326,0.6192,1.5563879
0.7952,0.654389,0.6255999999999999,1.5635905
0.7962947368421053,0.6434139,0.6224,1.5629817
0.8015789473684211,0.6332433,0.6095999999999999,1.6084299
0.8041894736842106,0.6216203,0.6148,1.592649
0.807242105263158,0.61547047,0.6252,1.5780493
0.8103368421052631,0.6060673,0.6255999999999999,1.6214718
0.8117684210526315,0.5918077,0.6136,1.6463807
0.8171789473684211,0.57746834,0.6228000000000001,1.6116933
0.8203368421052631,0.56869525,0.6208,1.6355066
0.8200842105263159,0.5675379,0.62,1.5895736
0.8242315789473684,0.5558,0.616,1.6491425
0.8278315789473685,0.5463178,0.6288,1.5998535
0.8271578947368421,0.5414735,0.6235999999999999,1.6469716
0.8298947368421054,0.53107464,0.616,1.6600976
0.833621052631579,0.52562714,0.6232,1.6555499
0.8349052631578948,0.52098596,0.6227999999999999,1.631169
0.8380421052631579,0.51547384,0.626,1.6391699
0.8415368421052632,0.5009115,0.628,1.6366577
0.8419578947368421,0.49523035,0.634,1.6381803
0.8446105263157896,0.49465993,0.6244,1.6582772
0.8469684210526315,0.48539945,0.63,1.6552591
0.8470105263157895,0.48214632,0.6275999999999999,1.6614425
0.8483368421052633,0.4794237,0.624,1.6699998
0.8537052631578947,0.46590856,0.6275999999999999,1.6670629
0.8535789473684211,0.4655486,0.6292,1.6616234
0.8537473684210526,0.46367908,0.6255999999999999,1.687113
0.8537473684210526,0.4579013,0.6272,1.6570215
0.8565684210526315,0.45382947,0.6288,1.6757288
0.8588631578947368,0.44906095,0.6268,1.6785225
0.8582526315789473,0.44862667,0.628,1.6927758
0.8590315789473684,0.442419,0.6332,1.6951227
0.8605473684210526,0.44182622,0.6272,1.6771587
0.8631578947368421,0.4390832,0.6304,1.681317
0.8615578947368421,0.43832758,0.6264,1.6995115
0.8610947368421052,0.43818888,0.626,1.6940928
0.864778947368421,0.43348378,0.6284,1.6755111
0.8625894736842106,0.43571103,0.6255999999999999,1.6860422
0.8651789473684212,0.43070602,0.6264,1.6949146
0.8661473684210527,0.4258354,0.6275999999999999,1.6979659
0.8623999999999999,0.43441945,0.626,1.6944622
