train_acc,train_loss,val_acc,val_loss
0.06534736842105264,4.093813,0.0992,3.7813854
0.14602105263157894,3.5237849,0.1812,3.3379917
0.2279157894736842,3.052742,0.23600000000000002,2.9754784
0.2938526315789474,2.7116868,0.3212,2.5965087
0.3406105263157895,2.4700952,0.36200000000000004,2.4031408
0.3852,2.2916036,0.38239999999999996,2.2963085
0.4183368421052632,2.1507761,0.398,2.1977892
0.4437263157894737,2.0336788,0.41840000000000005,2.094227
0.46202105263157894,1.949826,0.45520000000000005,1.9527434
0.4827368421052632,1.8708994,0.45880000000000004,1.9446756
0.49477894736842104,1.8127339,0.47759999999999997,1.8902876
0.5114105263157895,1.7518996,0.49,1.8329887
0.5219157894736842,1.7089304,0.47879999999999995,1.8307557
0.5323157894736843,1.6668645,0.4856000000000001,1.8696171
0.5418526315789474,1.6237711,0.5088,1.7845114
0.5493684210526315,1.593908,0.5264,1.7348986
0.5586526315789474,1.5576234,0.49920000000000003,1.8228486
0.5673263157894737,1.5266738,0.5288,1.6981266
0.5746315789473685,1.5002822,0.528,1.7115374
0.5812842105263158,1.4704086,0.5312,1.6782793
0.5857263157894737,1.446988,0.5492,1.6274358
0.5918526315789474,1.4252108,0.5488000000000001,1.6500559
0.5949894736842105,1.4101038,0.548,1.6269484
0.6022105263157895,1.3858302,0.5384,1.658825
0.6058315789473684,1.3701347,0.5499999999999999,1.6312305
0.6098526315789474,1.3518482,0.5628,1.5607677
0.6179368421052631,1.3236557,0.5584,1.5597048
0.6225052631578949,1.3111423,0.562,1.5724325
0.6267578947368421,1.2909644,0.5611999999999999,1.5622822
0.6275789473684211,1.2804297,0.5588000000000001,1.6092479
0.6331157894736843,1.2649041,0.5836000000000001,1.4981002
0.6380631578947368,1.2430629,0.5691999999999999,1.5486711
0.6414526315789473,1.2261671,0.5791999999999999,1.4994437
0.6456210526315789,1.2160604,0.5928,1.4577265
0.6488421052631579,1.1995932,0.5811999999999999,1.4771959
0.6535999999999998,1.1836647,0.5711999999999999,1.5589485
0.655936842105263,1.1758388,0.5796,1.4873813
0.6627157894736843,1.1565727,0.5952000000000001,1.4600074
0.6662315789473684,1.1378785,0.5804,1.5011222
0.6696210526315789,1.120169,0.6023999999999999,1.4364733
0.6732842105263158,1.1089481,0.5784,1.4981968
0.6739999999999999,1.0984713,0.5976,1.408448
0.6829684210526316,1.0755252,0.5836,1.4856018
0.6849052631578947,1.0701381,0.5844,1.4626911
0.6863578947368421,1.060524,0.5996000000000001,1.4211717
0.6946315789473685,1.0300618,0.612,1.435117
0.6964210526315788,1.0258943,0.5920000000000001,1.4571952
0.6968842105263158,1.0147525,0.6012000000000001,1.4112242
0.7002526315789473,1.0037283,0.6036,1.4557632
0.7074736842105263,0.9841272,0.6072000000000001,1.4393288
0.712757894736842,0.96503586,0.6084,1.4081101
0.7126105263157895,0.9601884,0.6124,1.4005171
0.7170736842105263,0.94492036,0.6080000000000001,1.454072
0.7218947368421053,0.9251782,0.6228,1.3718206
0.7217263157894738,0.9137275,0.6048,1.4362917
0.7300842105263158,0.9005979,0.6015999999999999,1.4466358
0.7329052631578948,0.8834883,0.622,1.385068
0.734842105263158,0.8712092,0.626,1.3963153
0.7388842105263158,0.8621695,0.628,1.383569
0.7433263157894736,0.8451333,0.6148,1.3976897
0.7477473684210525,0.8322763,0.6268,1.3681325
0.7527789473684211,0.8187737,0.6292,1.3709296
0.7550947368421052,0.80722487,0.6292,1.3929188
0.7590105263157896,0.79209524,0.6324000000000001,1.3595248
0.7613052631578947,0.78192407,0.6224000000000001,1.3873143
0.7678736842105264,0.76370573,0.6224000000000001,1.3893374
0.7738526315789475,0.7497453,0.624,1.3843433
0.7721894736842105,0.741292,0.6248,1.4159148
0.7809263157894738,0.71850365,0.6292,1.3780742
0.7829473684210526,0.71170276,0.6324,1.349216
0.7851789473684211,0.7001177,0.6312,1.384194
0.7917684210526317,0.686626,0.6312,1.3704505
0.7950736842105263,0.6727548,0.6304,1.3723892
0.7998315789473683,0.6558539,0.6384,1.3828889
0.7995368421052631,0.6474118,0.6392,1.3681128
0.8038947368421053,0.63888437,0.6364000000000001,1.37358
0.8068631578947368,0.62839377,0.6404,1.3868744
0.8114736842105265,0.61076266,0.6332,1.4061817
0.813221052631579,0.6073595,0.6392,1.3870441
0.8150736842105263,0.5984046,0.6335999999999999,1.394545
0.8231999999999999,0.5814514,0.6304,1.3931271
0.8235789473684211,0.57656944,0.64,1.3861554
0.8246105263157896,0.5722626,0.6452000000000001,1.39673
0.8314315789473684,0.5526281,0.6376000000000001,1.4025681
0.8331578947368421,0.5481434,0.64,1.4020736
0.8330736842105263,0.5393989,0.64,1.394891
0.8342315789473684,0.53852874,0.6431999999999999,1.390118
0.8374947368421053,0.53382117,0.642,1.3862233
0.8431578947368421,0.5181057,0.6384000000000001,1.4084244
0.8426105263157895,0.5156852,0.642,1.3978386
0.8425052631578948,0.5123899,0.6432000000000001,1.4023886
0.8438105263157895,0.50823396,0.644,1.395132
0.8490105263157895,0.49812797,0.6392000000000001,1.4087926
0.8472631578947368,0.5022431,0.642,1.4156303
0.8490105263157894,0.49298945,0.6467999999999999,1.4056811
0.849578947368421,0.4925563,0.6424000000000001,1.4163992
0.850357894736842,0.49080655,0.6404000000000001,1.4126338
0.8524210526315789,0.4861661,0.6384000000000001,1.4096881
0.8524842105263158,0.4874105,0.6388,1.4144005
0.8535157894736841,0.4810416,0.6431999999999999,1.4122194
